timestamp,saturation_status
201508424,1533
201509972,1533
202509270,1533
203508609,1533
204509451,1533
205508831,1533
206509602,1469
207508929,1333
208508244,1
209509053,1
210508366,1
211509169,1
212508518,1
213509257,1
214508544,1
215509370,1
216508635,1
217509352,1
218508607,1
219509357,1
220508601,1
221509330,1
222508603,1
223509288,1
224508489,1
225509244,1
226508402,1
227509095,1
228508284,1
229508967,1
230509642,1
231508808,1
232509469,1
233508627,1
234509286,1
235508470,1
236509070,1
237509705,1
238508920,1
239509462,1533
240508583,1533
241509267,1533
