timestamp,mag_inconsistency_angle
500000,0.00028046357
1000000,6.265922e-07
1500000,1.0832066e-09
2000000,2.2990225e-12
2500000,0.000107947024
3000000,0.00022942244
3500000,3.273174e-05
4000000,4.8030673e-05
4500000,8.836283e-06
5000000,3.9824947e-05
5500000,6.8846475e-08
6000000,1.9265473e-05
6500000,3.3304737e-08
7000000,3.7284516e-07
7504000,0.00073837745
8004000,2.3622276e-06
8500000,1.8651851e-06
9000000,0.0009733358
9500000,5.5537057e-06
10000000,0.00047588118
10504000,0.0008539919
11000000,9.944797e-05
11500000,2.75924e-05
11996000,0.00018946925
12500000,0.000876191
13000000,1.678333e-06
13500000,6.509435e-05
14000000,1.4542921e-07
14500000,3.5693207e-05
15000000,0.00030035287
15500000,0.00025830997
16000000,6.916024e-05
16508000,8.435992e-05
17004000,2.5639102e-07
17500000,0.00014258278
18000000,0.00012023413
18500000,3.1330356e-07
19000000,1.1690624e-09
19504000,3.0758558e-05
20000000,1.4091069e-07
20500000,1.2866384e-05
21004000,0.00020654757
21500000,0.00013761318
22004000,0.00014459155
22504000,7.3396194e-07
23004000,2.2306952e-09
23496000,1.1991611e-06
24008000,4.4745567e-09
24504000,2.5665455e-05
25000000,2.527728e-06
25500000,1.5829399e-05
26000000,1.2793281e-05
26504000,1.7153985e-05
27000000,1.758629e-05
27500000,7.427319e-07
28000000,1.3515582e-09
28496000,1.211487e-05
29000000,4.2102797e-06
29500000,4.1643845e-05
30000000,2.3208104e-06
30500000,0.0006832709
31000000,8.563374e-05
31500000,0.0005330266
32000000,0.00034245834
32500000,0.00020944058
33004000,5.539702e-05
33500000,2.1189664e-06
34000000,4.444885e-06
34500000,2.6855569e-05
35000000,4.5176635e-06
35500000,3.2200353e-06
36000000,1.4759692e-05
36492000,3.3011485e-05
37000000,0.00030798285
37500000,0.00022629338
38000000,4.1178885e-07
38500000,3.8286165e-05
39000000,7.676439e-05
39240000,3.536517e-06
81508000,3.3596912e-06
81512000,3.1917066e-06
82008000,2.8063225e-05
